text,label
sometimes i experience sadness for the sports high school and for my unrealized dreams in the sport. anyway there i spent six years of my life.,5
when i failed one of the first year's courses.,6
my article not chosen by the college newspaper,6
my father and i had an argument because i do not help enough at home.,0
when i called my boyfriend he asked me if i would live with him.,4
"being on view in a meat factory. pigs being cut open, pigs being suspended from nods, blood everywhere, decompsition.",1
saying goodbye to a friend.,5
"when i did not get admission in m.sc after my b.sc, i felt really bad. when i started my journey to bombay, after having accepted my uncle's offer to come to bombay, i was afraid, wondering if i would succeed or not.",2
the stories about my aunt who was beaten and humiliated by my uncle.,1
seeing someone who has bleeding nose.,1
it was when i injured a friend accidentally with a stone. it made a cut on the cheeks which resulted in suturing.,3
somebody told her friend that she would hit me wherever we would meet.,2
